Report Period,Business Unit,Department Name,Procurement Transaction ID,Campaign Name,Creation Date,Contract Start,Contract End,Sub or Prime Contractor,FI$Cal Supplier Name,FI$Cal Supplier ID,Supplier Paid,Contract Amount Reported,DIGITAL : LATINX,IN-PERSON MEETINGS : AFRICAN AMERICAN,IN-PERSON MEETINGS : ASIAN-PACIFIC ISLANDER,IN-PERSON MEETINGS : GENERAL PUBLIC,IN-PERSON MEETINGS : INDIGENOUS,IN-PERSON MEETINGS : LATINX,IN-PERSON MEETINGS : LGBTQIA,INTERNET : AFRICAN AMERICAN,INTERNET : ASIAN-PACIFIC ISLANDER,INTERNET : DEAF AND DISABLED COMMUNITY,INTERNET : GENERAL PUBLIC,INTERNET : INDIGENOUS,INTERNET : LATINX,INTERNET : LGBTQIA,INTERNET : MIDDLE EASTERN,INTERNET : NON-SPECIFIED COMMUNITY TYPE,NEWSPAPER : AFRICAN AMERICAN,NEWSPAPER : ASIAN-PACIFIC ISLANDER,NEWSPAPER : DEAF AND DISABLED COMMUNITY,NEWSPAPER : GENERAL PUBLIC,NEWSPAPER : INDIGENOUS,NEWSPAPER : LATINX,NEWSPAPER : LGBTQIA,NEWSPAPER : MIDDLE EASTERN,NON-SPECIFIED MEDIA TYPE : AFRICAN AMERICAN,NON-SPECIFIED MEDIA TYPE : DEAF AND DISABLED COMMUNITY,PRINT : AFRICAN AMERICAN,PRINT : ASIAN-PACIFIC ISLANDER,PRINT : DEAF AND DISABLED COMMUNITY,PRINT : GENERAL PUBLIC,PRINT : LATINX,PRINT : LGBTQIA,PRINT : MIDDLE EASTERN,RADIO : AFRICAN AMERICAN,RADIO : ASIAN-PACIFIC ISLANDER,RADIO : DEAF AND DISABLED COMMUNITY,RADIO : GENERAL PUBLIC,RADIO : INDIGENOUS,RADIO : LATINX,RADIO : LGBTQIA,RADIO : MIDDLE EASTERN,SOCIAL MEDIA : LATINX,SPONSORSHIP : DEAF AND DISABLED COMMUNITY,SPONSORSHIP : LATINX,TELEVISION : AFRICAN AMERICAN,TELEVISION : ASIAN-PACIFIC ISLANDER,TELEVISION : DEAF AND DISABLED COMMUNITY,TELEVISION : GENERAL PUBLIC,TELEVISION : INDIGENOUS,TELEVISION : LATINX
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000008,Unknown,,7/7/2022,7/7/2022,PRIME,NGUOI VIET NEWS INC,0000082161,$504.00,$504.00,,,,,,,,,,,,,,,,,,$504.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000009,Unknown,,7/7/2022,7/7/2022,PRIME,THE FILIPINO PRESS INC,0000089567,$450.00,$450.00,,,,,,,,,,,,,,,,,,$450.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000010,Unknown,,7/7/2022,7/7/2022,PRIME,LOS ANGELES SENTINEL INC,0000058639,"$2,420.00","$2,420.00",,,,,,,,,,,,,,,,,,,,"$2,420.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000011,Unknown,,7/7/2022,7/7/2022,PRIME,BAR MEDIA INC,0000066676,$966.00,$966.00,,,,,,,,,,,,,,,,,,,,$966.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000012,Unknown,,7/11/2022,7/11/2022,PRIME,LOS ANGELES NEWS PUBLISHING CO,0000163001,"$1,000.00","$1,000.00",,,,,,,,,,,,,,,,,,,,"$1,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000013,Unknown,,7/13/2022,7/13/2022,PRIME,EL OBSERVADOR PUBLICATIONS INC,0000054764,$336.00,$336.00,,,,,,,,,,,,,,,,,,,,,,$336.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000014,Unknown,,7/13/2022,7/13/2022,PRIME,LA WEB INC,0000183542,$245.00,$245.00,,,,,,,,,,,,,,,,,,,,$245.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000015,Unknown,,7/13/2022,7/13/2022,PRIME,SING TAO NEWSPAPERS(S.F.) LTD,0000005063,$272.87,$272.87,,,,,,,,,,,,,,,,,,$272.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000016,Unknown,,7/14/2022,7/14/2022,PRIME,EL POPULAR INC,0000008083,$472.00,$472.00,,,,,,,,,,,,,,,,,,,,,,$472.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000017,Unknown,,7/19/2022,7/19/2022,PRIME,BAR MEDIA INC,0000090002,"$1,131.00","$1,131.00",,,,,,,,,,,,,,,,,,,,"$1,131.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000018,Unknown,,7/21/2022,7/21/2022,PRIME,RJ MEDIA,0000064162,$349.00,$349.00,,,,,,,,,,,,,,,,,,,,$349.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000019,Unknown,,8/3/2022,8/3/2022,PRIME,CBJ LP,0000196985,"$1,600.00","$1,600.00",,,,,,,,,,,,,,,,,,,,"$1,600.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000020,Unknown,,8/3/2022,8/3/2022,PRIME,SAN FRANCISCO BAY VIEW INC,BID0034271,$400.00,$400.00,,,,,,,,,,,,,,,,,,,,$400.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000021,Unknown,,8/3/2022,8/3/2022,PRIME,PACIFIC COAST BUSINESS TIMES,0000058639,$817.00,$817.00,,,,,,,,,,,,,,,,,,,,$817.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000022,Unknown,,8/4/2022,8/4/2022,PRIME,TIMES STANDARD,0000071166,$691.86,$691.86,,,,,,,,,,,,,,,,,,,,$691.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000023,Unknown,,8/4/2022,8/4/2022,PRIME,DON ROBERTO GROUP INC,0000195210,$994.14,$994.14,,,,,,,,,,,,,,,,,,,,$994.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000024,Unknown,,8/4/2022,8/4/2022,PRIME,C&S PUBLISHING,0000089567,$544.00,$544.00,,,,,,,,,,,,,,,,,,,,$544.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000025,Unknown,,8/4/2022,8/4/2022,PRIME,LA WEB INC,0000090314,$245.00,$245.00,,,,,,,,,,,,,,,,,,,,$245.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000026,Unknown,,8/4/2022,8/4/2022,PRIME,NGUOI VIET NEWS INC,0000066676,$504.00,$504.00,,,,,,,,,,,,,,,,,,$504.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000027,Unknown,,8/4/2022,8/4/2022,PRIME,OBSERVER GROUP NEWSPAPERS OF SOUTHERN CALIFORNIA,0000183519,$630.00,$630.00,,,,,,,,,,,,,,,,,,,,$630.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000029,Unknown,,8/9/2022,8/9/2022,PRIME,EL OBSERVADOR PUBLICATIONS INC,0000144703,$336.00,$336.00,,,,,,,,,,,,,,,,,,,,,,$336.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000030,Unknown,,8/9/2022,8/9/2022,PRIME,LATINO TIMES,0000054879,$800.00,$800.00,,,,,,,,,,,,,,,,,,,,,,$800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000031,Unknown,,8/10/2022,8/10/2022,PRIME,SING TAO NEWSPAPERS(S.F.) LTD,0000183542,$272.87,$272.87,,,,,,,,,,,,,,,,,,$272.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000035,Unknown,,8/15/2022,8/15/2022,PRIME,THE FILIPINO PRESS INC,0000071166,$450.00,$450.00,,,,,,,,,,,,,,,,,,$450.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000036,Unknown,,8/15/2022,8/15/2022,PRIME,CONSTRUCTION MARKETING SERVICES LLC,0000004806,$915.00,$915.00,,,,,,,,,,,,,,,,,,,,$915.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000037,Unknown,,8/16/2022,8/16/2022,PRIME,SULLIVAN COMMUNICATIONS INC,0000183519,$450.00,$450.00,,,,,,,,,,,,,,,,,,,,$450.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000039,Unknown,,8/24/2022,8/24/2022,PRIME,RJ MEDIA,0000090001,"$1,999.00","$1,999.00",,,,,,,,,,,,,,,,,,,,"$1,999.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000040,Unknown,,9/6/2022,9/6/2022,PRIME,NGUOI VIET NEWS INC,0000058639,$504.00,$504.00,,,,,,,,,,,,,,,,,,$504.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000041,Unknown,,9/6/2022,9/6/2022,PRIME,CALIFORNIA NEWSPAPERS PARTNERSHIP,0000195210,$440.00,$440.00,,,,,,,,,,,,,,,,,,,,$440.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000042,Unknown,,9/6/2022,9/6/2022,PRIME,THE FILIPINO PRESS INC,BID0034271,$450.00,$450.00,,,,,,,,,,,,,,,,,,$450.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000043,Unknown,,9/6/2022,9/6/2022,PRIME,SUN NEWSPAPER INC,0000090314,$323.75,$323.75,,,,,,,,,,,,,,,,,,,,$323.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000044,Unknown,,9/6/2022,9/6/2022,PRIME,LA WEB INC,0000054764,$490.00,$490.00,,,,,,,,,,,,,,,,,,,,$490.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000045,Unknown,,9/7/2022,9/7/2022,PRIME,OBSERVER GROUP NEWSPAPERS OF SOUTHERN CALIFORNIA,0000073717,$630.00,$630.00,,,,,,,,,,,,,,,,,,,,$630.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000046,Unknown,,9/7/2022,9/7/2022,PRIME,C&S PUBLISHING,0000089567,$544.00,$544.00,,,,,,,,,,,,,,,,,,,,$544.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000047,Unknown,,9/7/2022,9/7/2022,PRIME,LATINO TIMES,0000054764,$800.00,$800.00,,,,,,,,,,,,,,,,,,,,,,$800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000048,Unknown,,9/7/2022,9/7/2022,PRIME,BAR MEDIA INC,0000066676,$966.00,$966.00,,,,,,,,,,,,,,,,,,,,$966.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000050,Unknown,,9/7/2022,9/7/2022,PRIME,LA OPINION LP,0000163001,"$1,400.00","$1,400.00",,,,,,,,,,,,,,,,,,,,"$1,400.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000051,Unknown,,9/7/2022,9/7/2022,PRIME,EL OBSERVADOR PUBLICATIONS INC,0000183542,$336.00,$336.00,,,,,,,,,,,,,,,,,,,,,,$336.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000052,Unknown,,9/7/2022,9/7/2022,PRIME,BAR MEDIA INC,0000054879,$990.00,$990.00,,,,,,,,,,,,,,,,,,,,$990.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000053,Unknown,,9/8/2022,9/8/2022,PRIME,SING TAO NEWSPAPERS(S.F.) LTD,BID0034271,$272.87,$272.87,,,,,,,,,,,,,,,,,,$272.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000054,Unknown,,9/22/2022,9/22/2022,PRIME,EL POPULAR INC,0000064162,$472.00,$472.00,,,,,,,,,,,,,,,,,,,,,,$472.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000055,Unknown,,9/22/2022,9/22/2022,PRIME,RJ MEDIA,0000089567,$349.00,$349.00,,,,,,,,,,,,,,,,,,,,$349.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000056,Unknown,,9/29/2022,9/29/2022,PRIME,SULLIVAN COMMUNICATIONS INC,0000064162,$450.00,$450.00,,,,,,,,,,,,,,,,,,,,$450.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000057,Unknown,,9/29/2022,9/29/2022,PRIME,C&S PUBLISHING,0000183519,$544.00,$544.00,,,,,,,,,,,,,,,,,,,,$544.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000058,Unknown,,10/3/2022,10/3/2022,PRIME,TIMES STANDARD,0000004806,$691.86,$691.86,,,,,,,,,,,,,,,,,,,,$691.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000059,Unknown,,10/10/2022,10/10/2022,PRIME,EL OBSERVADOR PUBLICATIONS INC,0000090314,$336.00,$336.00,,,,,,,,,,,,,,,,,,,,,,$336.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000060,Unknown,,10/10/2022,10/10/2022,PRIME,TIMES STANDARD,0000201029,$691.86,$691.86,,,,,,,,,,,,,,,,,,,,$691.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000061,Unknown,,10/10/2022,10/10/2022,PRIME,THE FILIPINO PRESS INC,0000082161,$450.00,$450.00,,,,,,,,,,,,,,,,,,$450.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000062,Unknown,,10/10/2022,10/10/2022,PRIME,CALIFORNIA NEWSPAPERS PARTNERSHIP,BID0027555,$440.00,$440.00,,,,,,,,,,,,,,,,,,,,$440.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000063,Unknown,,10/10/2022,10/10/2022,PRIME,LATINO TIMES,0000196985,$800.00,$800.00,,,,,,,,,,,,,,,,,,,,,,$800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000064,Unknown,,10/10/2022,10/10/2022,PRIME,INTEGRITY NEWSPAPERS INC,0000066676,$323.75,$323.75,,,,,,,,,,,,,,,,,,,,$323.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000067,Unknown,,10/10/2022,10/10/2022,PRIME,LOS ANGELES NEWS PUBLISHING CO,0000054879,"$1,000.00","$1,000.00",,,,,,,,,,,,,,,,,,,,"$1,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000068,Unknown,,10/10/2022,10/10/2022,PRIME,THE SACRAMENTO OBSERVER,0000163001,"$1,271.00","$1,271.00",,,,,,,,,,,,,,,,,,,,"$1,271.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000069,Unknown,,10/10/2022,10/10/2022,PRIME,DON ROBERTO GROUP INC,0000195210,$994.14,$994.14,,,,,,,,,,,,,,,,,,,,$994.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000070,Unknown,,10/10/2022,10/10/2022,PRIME,SING TAO NEWSPAPERS(S.F.) LTD,0000005063,$272.87,$272.87,,,,,,,,,,,,,,,,,,$272.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000073,Unknown,,10/13/2022,10/13/2022,PRIME,SULLIVAN COMMUNICATIONS INC,0000054764,$450.00,$450.00,,,,,,,,,,,,,,,,,,,,$450.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000074,Unknown,,10/13/2022,10/13/2022,PRIME,EL POPULAR INC,0000092669,$472.00,$472.00,,,,,,,,,,,,,,,,,,,,,,$472.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000075,Unknown,,10/13/2022,10/13/2022,PRIME,OBSERVER GROUP NEWSPAPERS OF SOUTHERN CALIFORNIA,0000003650,$630.00,$630.00,,,,,,,,,,,,,,,,,,,,$630.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000076,Unknown,,10/13/2022,10/13/2022,PRIME,CBJ LP,0000004806,"$1,600.00","$1,600.00",,,,,,,,,,,,,,,,,,,,"$1,600.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000079,Unknown,,11/2/2022,11/2/2022,PRIME,BAR MEDIA INC,0000144703,"$1,131.00","$1,131.00",,,,,,,,,,,,,,,,,,,,"$1,131.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000080,Unknown,,11/2/2022,11/2/2022,PRIME,NATIONAL ASSOCIATION OF WOMEN IN CONSTRUCTION,0000071166,$750.00,$750.00,,,,,,,,,,,,,,,,,,,,$750.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000081,Unknown,,11/2/2022,11/2/2022,PRIME,SAN DIEGO BUSINESS JOURNAL (SUSB OF C B J ASSOCIATES),0000183542,"$1,450.00","$1,450.00",,,,,,,,,,,,,,,,,,,,"$1,450.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000082,Unknown,,11/8/2022,11/8/2022,PRIME,CALIFORNIA NEWSPAPERS PARTNERSHIP,0000054764,$440.00,$440.00,,,,,,,,,,,,,,,,,,,,$440.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000083,Unknown,,11/15/2022,11/15/2022,PRIME,CONSTRUCTION MARKETING SERVICES LLC,0000090314,$915.00,$915.00,,,,,,,,,,,,,,,,,,,,$915.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000084,Unknown,,11/16/2022,11/16/2022,PRIME,NGUOI VIET NEWS INC,0000061007,$504.00,$504.00,,,,,,,,,,,,,,,,,,$504.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000085,Unknown,,11/16/2022,11/16/2022,PRIME,RJ MEDIA,0000090001,$349.00,$349.00,,,,,,,,,,,,,,,,,,,,$349.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000086,Unknown,,11/16/2022,11/16/2022,PRIME,BAR MEDIA INC,0000204019,$966.00,$966.00,,,,,,,,,,,,,,,,,,,,$966.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000087,Unknown,,11/16/2022,11/16/2022,PRIME,LATINO TIMES,0000004452,$800.00,$800.00,,,,,,,,,,,,,,,,,,,,,,$800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000088,Unknown,,11/16/2022,11/16/2022,PRIME,THE DAILY REPORT,BID0034271,$280.00,$280.00,,,,,,,,,,,,,,,,,,,,$280.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000089,Unknown,,11/16/2022,11/16/2022,PRIME,SUN NEWSPAPER INC,0000008113,$323.75,$323.75,,,,,,,,,,,,,,,,,,,,$323.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000090,Unknown,,11/16/2022,11/16/2022,PRIME,INLAND VALLEY NEWS INC,0000089567,"$1,456.00","$1,456.00",,,,,,,,,,,,,,,,,,,,"$1,456.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000091,Unknown,,11/16/2022,11/16/2022,PRIME,LOS ANGELES SENTINEL INC,0000183519,"$2,420.00","$2,420.00",,,,,,,,,,,,,,,,,,,,"$2,420.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000092,Unknown,,11/16/2022,11/16/2022,PRIME,C&S PUBLISHING,0000054879,$544.00,$544.00,,,,,,,,,,,,,,,,,,,,$544.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000093,Unknown,,11/16/2022,11/16/2022,PRIME,WARREN COMMUNICATIONS INC,0000195210,$900.90,$900.90,,,,,,,,,,,,,,,,,,,,$900.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000094,Unknown,,11/16/2022,11/16/2022,PRIME,EL OBSERVADOR PUBLICATIONS INC,BID0034271,$336.00,$336.00,,,,,,,,,,,,,,,,,,,,,,$336.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000095,Unknown,,12/2/2022,12/2/2022,PRIME,THE FILIPINO PRESS INC,0000071166,$450.00,$450.00,,,,,,,,,,,,,,,,,,$450.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000097,Unknown,,12/2/2022,12/2/2022,PRIME,SULLIVAN COMMUNICATIONS INC,0000201029,$900.00,$900.00,,,,,,,,,,,,,,,,,,,,$900.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000098,Unknown,,12/5/2022,12/5/2022,PRIME,OBSERVER GROUP NEWSPAPERS OF SOUTHERN CALIFORNIA,0000054764,$630.00,$630.00,,,,,,,,,,,,,,,,,,,,$630.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000099,Unknown,,12/7/2022,12/7/2022,PRIME,C&S PUBLISHING,0000183542,$544.00,$544.00,,,,,,,,,,,,,,,,,,,,$544.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000100,Unknown,,12/7/2022,12/7/2022,PRIME,NGUOI VIET NEWS INC,0000004806,$504.00,$504.00,,,,,,,,,,,,,,,,,,$504.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000101,Unknown,,12/7/2022,12/7/2022,PRIME,INTEGRITY NEWSPAPERS INC,0000089567,$323.75,$323.75,,,,,,,,,,,,,,,,,,,,$323.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000102,Unknown,,12/7/2022,12/7/2022,PRIME,BAR MEDIA INC,0000196985,$990.00,$990.00,,,,,,,,,,,,,,,,,,,,$990.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
